school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian_mat,traveltime_mat,studytime_mat,failures_mat,schoolsup_mat,famsup_mat,paid_mat,activities_mat,nursery,higher_mat,internet,romantic_mat,famrel_mat,freetime_mat,goout_mat,Dalc_mat,Walc_mat,health_mat,absences_mat,guardian_por,traveltime_por,studytime_por,failures_por,schoolsup_por,famsup_por,paid_por,activities_por,higher_por,romantic_por,famrel_por,freetime_por,goout_por,Dalc_por,Walc_por,health_por,absences_por,G1_mat,G2_mat,G3_mat,G1_por,G2_por,G3_por
0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,4.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,-1.0,0.0,1.0,0.5,0.0,10,9,9,11,11,12
0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,4.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.5,0.0,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.5,0.0,-0.3333333333333333,10,9,9,13,12,13
0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,4.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,14,14,14,15,14,15
0.0,1.0,1.0,1.0,1.0,1.0,-0.5,-0.5,2.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.5,-0.125,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.5,-0.3333333333333333,9,8,8,11,11,12
0.0,0.0,0.0,0.0,0.0,1.0,-0.5,0.5,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.5,0.5,-0.3333333333333333,12,14,14,15,15,15
0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0,-0.5,0.0,-0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0,-0.5,0.0,1.0,7,0,0,10,11,12
0.0,0.0,1.0,1.0,1.0,1.0,-0.5,-0.5,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.5,-1.0,-0.375,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.5,-1.0,-0.3333333333333333,8,8,0,10,9,12
0.0,0.0,1.0,0.0,0.0,1.0,-0.5,-0.5,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,-0.5,0.0,-0.375,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,-0.5,0.0,0.6666666666666666,10,9,0,14,13,14
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,1.625,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,1.0,16,15,15,11,13,14
0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.5,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.5,1.0,0.5,-1.0,-0.375,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.5,1.0,0.5,-1.0,-0.3333333333333333,7,8,0,12,13,15
0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.5,-1.5,0.5,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.5,-1.5,0.3333333333333333,16,15,17,14,14,15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,-1.0,0.125,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,-1.0,-0.3333333333333333,9,10,10,14,14,16
0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.6666666666666666,16,15,15,16,16,17
0.0,0.0,0.0,1.0,0.0,0.0,-0.5,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-0.375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,2.6666666666666665,9,8,0,10,12,14
0.0,0.0,1.0,1.0,0.0,1.0,-0.5,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.125,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.3333333333333333,11,10,10,11,12,14
0.0,0.0,1.0,1.0,0.0,1.0,0.0,-0.5,2.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,-1.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,-1.5,0.3333333333333333,13,13,14,14,16,17
0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,4.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.5,0.0,0.0,0.0,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.5,0.0,0.0,0.0,0.3333333333333333,16,15,16,15,14,17
0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,-0.375,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,-0.3333333333333333,10,10,9,14,13,14
0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,-0.375,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,-0.3333333333333333,13,15,15,11,12,13
1.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.5,2.0,2.0,0.0,1.0,1.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-2.0,2.0,1.0,4.0,1.5,0.5,0.875,1.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-2.0,2.0,1.0,4.0,1.5,0.5,1.0,11,13,13,9,10,11
1.0,1.0,2.0,0.0,0.0,1.0,-1.0,-1.0,2.0,3.0,1.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.5,-1.0,0.625,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,2.0,0.5,-1.0,1.0,8,7,8,10,9,11
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.5,1.0,0.5,-0.5,-0.125,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.5,1.0,0.5,-0.5,0.3333333333333333,13,13,13,8,9,10
1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,-0.5,0.5,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,-0.5,-0.3333333333333333,8,7,8,9,10,9
1.0,1.0,2.0,0.0,0.0,1.0,-1.0,-1.0,2.0,2.0,1.0,2.0,2.0,-1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,2.0,0.5,0.5,0.125,2.0,2.0,-1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,2.0,0.5,0.5,0.3333333333333333,8,8,8,8,9,10
1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.5,-1.0,0.125,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.5,-1.0,0.3333333333333333,13,11,11,10,11,11
1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5,0.0,-0.5,0.5,-0.375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.0,-0.5,0.5,-0.3333333333333333,10,9,9,10,10,10
1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,4.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.125,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,12,13,13,12,12,12
1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.5,3.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-3.0,-1.0,0.0,0.0,0.0,0.5,-0.125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-3.0,-1.0,0.0,0.0,0.0,0.5,-0.3333333333333333,12,12,11,15,14,15
1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,2.0,3.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,-0.5,0.0,0.0,-0.5,0.125,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,-0.5,0.0,0.0,-0.5,0.0,10,10,10,14,13,14
1.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,-0.5,0.0,-0.5,0.0,-0.375,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.5,0.0,-0.5,0.0,-0.3333333333333333,18,16,16,19,17,18
1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.5,0.0,0.5,-0.5,-0.375,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.5,0.0,0.5,-0.5,0.6666666666666666,11,11,10,13,12,13
1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.0,0.0,0.5,0.0,-0.5,-1.5,-0.375,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,-2.0,0.0,0.5,0.0,-0.5,-1.5,0.3333333333333333,16,15,15,15,14,15
1.0,0.0,0.0,0.0,0.0,1.0,-1.0,-0.5,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.5,0.0,0.0,-0.5,-0.375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,-0.5,0.0,0.0,-0.5,-0.3333333333333333,12,11,12,13,13,13
1.0,1.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.5,1.0,1.0,-0.5,0.125,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.5,1.0,1.0,-0.5,-0.3333333333333333,10,10,10,8,10,9
1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,4.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,-1.0,-0.5,1.0,0.0,0.5,-0.375,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,-0.5,1.0,0.0,0.5,-0.3333333333333333,13,13,13,15,16,16
1.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,2.0,3.0,3.0,1.0,2.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,-1.5,-0.375,1.0,2.0,-1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,-1.5,-0.3333333333333333,7,6,0,8,8,9
1.0,0.0,1.0,1.0,0.0,1.0,-0.5,0.0,0.0,3.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,-0.375,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,-0.3333333333333333,11,10,10,10,10,10
1.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,2.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,-1.0,-1.0,-0.5,3.0,0.0,0.5,0.875,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-1.0,-1.0,-0.5,3.0,0.0,0.5,-0.3333333333333333,14,12,11,7,5,0
1.0,1.0,1.0,0.0,1.0,1.0,-1.0,-0.5,0.0,3.0,2.0,0.0,2.0,-1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,-0.5,0.0,0.0,2.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,-0.5,0.16666666666666666,14,12,12,9,10,10
1.0,0.0,0.0,1.0,0.0,1.0,-0.5,-0.5,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,-1.0,1.0,0.0,0.0,-0.5,-0.5,0.625,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,1.0,0.0,0.0,-0.5,-0.5,1.0,13,11,11,10,11,12
1.0,0.0,0.0,0.0,0.0,1.0,-1.0,-0.5,2.0,2.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,-1.0,2.0,1.0,0.0,0.5,-1.5,1.375,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,2.0,1.0,0.0,0.5,-1.5,0.3333333333333333,6,5,5,7,8,9
1.0,0.0,1.0,0.0,1.0,1.0,0.5,0.5,2.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,-0.5,-1.5,-0.375,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,0.0,-0.5,-1.5,-0.3333333333333333,19,18,19,15,17,17
1.0,0.0,1.0,0.0,0.0,1.0,-1.0,-1.0,2.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,-0.125,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.3333333333333333,8,8,10,10,11,12
1.0,0.0,1.0,0.0,1.0,1.0,0.5,0.5,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,-1.0,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,-1.0,-0.16666666666666666,8,9,10,13,14,14
1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,-2.0,0.0,0.0,0.0,-1.5,-0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-2.0,0.0,0.0,0.0,-1.5,-0.16666666666666666,15,15,15,16,16,16
1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.5,1.0,0.5,-1.5,1.75,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.5,1.0,0.5,-1.5,1.3333333333333333,10,10,10,8,9,9
1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,-1.0,0.5,0.0,1.0,-1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,-1.0,0.5,0.0,1.0,-1.0,0.3333333333333333,15,14,14,17,18,19
1.0,1.0,1.0,0.0,0.0,1.0,-0.5,-1.0,2.0,2.0,2.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.5,0.25,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.5,-0.3333333333333333,7,6,7,7,7,0
1.0,1.0,0.0,1.0,0.0,1.0,-0.5,0.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.5,-0.5,-0.125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.5,-0.5,0.3333333333333333,11,11,10,14,15,16
1.0,1.0,2.0,0.0,0.0,1.0,-1.0,-1.0,2.0,3.0,2.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.5,0.5,-0.375,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.5,0.0,0.5,0.5,-0.3333333333333333,6,5,0,5,8,0
1.0,1.0,1.0,0.0,0.0,1.0,0.5,-0.5,2.0,2.0,1.0,0.0,1.0,-1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.5,-0.5,1.375,0.0,1.0,-1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.5,-0.5,-0.3333333333333333,6,5,5,7,7,0
1.0,0.0,1.0,0.0,0.0,1.0,-0.5,-0.5,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,-0.125,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,-0.3333333333333333,10,9,10,14,17,15
1.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,4.0,0.0,3.0,1.0,2.0,-1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5,1.0,2.0,-1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.3333333333333333,6,5,6,7,9,10
1.0,0.0,2.0,0.0,0.0,1.0,-0.5,0.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,-0.5,0.0,0.0,0.5,-0.375,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,-0.5,0.0,0.0,0.5,0.3333333333333333,7,5,0,10,11,10
1.0,0.0,1.0,1.0,1.0,1.0,0.0,-1.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,-0.5,-1.5,-0.375,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,-0.5,-1.5,0.3333333333333333,7,9,8,15,15,16
1.0,0.0,1.0,1.0,0.0,1.0,-1.0,-1.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-3.0,-2.0,-1.0,0.0,-0.5,0.5,-0.375,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,1.0,0.5,1.0,0.0,0.5,0.16666666666666666,6,5,0,7,8,7
1.0,0.0,1.0,1.0,0.0,1.0,-1.0,-1.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-3.0,-2.0,-1.0,0.0,-0.5,0.5,-0.375,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-3.0,-2.0,-1.0,0.0,-0.5,0.5,0.6666666666666666,6,5,0,11,12,9
1.0,1.0,0.0,1.0,1.0,1.0,0.0,-1.0,3.0,3.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-2.0,1.0,1.0,2.0,1.0,-1.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,1.0,1.0,2.0,1.0,-1.0,0.6666666666666666,14,16,16,10,10,10
1.0,1.0,1.0,0.0,1.0,1.0,0.0,-0.5,3.0,2.0,0.0,1.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-1.0,2.0,1.0,0.5,-0.375,1.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,2.0,1.0,0.5,0.3333333333333333,11,12,10,10,11,11
